hex_id,count,Avg_stop_dur
8a28de8d0947fff,1,191.0
8a28de8d0957fff,1,162.063
8a28de8d0997fff,2,323.063
8a28de8d09b7fff,1,331.0
8a28de8d0a07fff,2,359.5315
8a28de8d0a0ffff,1,426.0
8a28de8d0a1ffff,1,303.0
8a28de8d0a37fff,1,946.0
8a28de8d0a5ffff,2,352.0315
8a28de8d0a67fff,2,191.095
8a28de8d0a9ffff,2,269.063
8a28de8d0ac7fff,1,234.0
8a28de8d0acffff,1,284.0
8a28de8d0b0ffff,1,509.0
8a28de8d0b17fff,3,297.3333333333333
8a28de8d0b67fff,2,357.5315
8a28de8d0b6ffff,5,775.0252
8a28de8d0b87fff,1,50.06
8a28de8d0b8ffff,1,247.0
8a28de8d0b9ffff,1,98.063
8a28de8d0baffff,1,352.063
8a28de8d0bb7fff,1,969.936
8a28de8d0c07fff,1,386.063
8a28de8d0c17fff,3,145.021
8a28de8d0c4ffff,2,246.0315
8a28de8d0ccffff,1,1572.0
8a28de8d0d0ffff,1,179.0
8a28de8d0d27fff,1,223.0
8a28de8d0d47fff,1,917.0
8a28de8d0d5ffff,1,1252.127
8a28de8d0d67fff,1,416.0
8a28de8d0d87fff,2,582.095
8a28de8d100ffff,1,358.0
8a28de8d104ffff,7,439.7502857142858
8a28de8d1057fff,1,266.0
8a28de8d105ffff,1,302.0
8a28de8d1067fff,2,243.0315
8a28de8d106ffff,3,382.06333333333333
8a28de8d1097fff,2,360.5
8a28de8d109ffff,1,741.063
8a28de8d10a7fff,5,575.6
8a28de8d10b7fff,16,422.066375
8a28de8d10d7fff,2,256.468
8a28de8d110ffff,1,190.0
8a28de8d111ffff,1,205.0
8a28de8d114ffff,7,805.1788571428572
8a28de8d1167fff,1,1986.063
8a28de8d116ffff,6,460.24033333333335
8a28de8d118ffff,3,274.042
8a28de8d119ffff,1,204.0
8a28de8d11a7fff,1,3867.063
8a28de8d120ffff,2,401.063
8a28de8d1217fff,1,382.0
8a28de8d1237fff,1,638.0
8a28de8d124ffff,1,1588.063
8a28de8d125ffff,1,966.063
8a28de8d128ffff,1,51.063
8a28de8d12c7fff,1,429.063
8a28de8d12d7fff,1,903.0
8a28de8d12dffff,1,294.127
8a28de8d12f7fff,1,407.0
8a28de8d1307fff,3,751.0386666666667
8a28de8d1317fff,1,1576.063
8a28de8d131ffff,2,1092.563
8a28de8d1327fff,1,226.0
8a28de8d1337fff,7,1594.072142857143
8a28de8d1347fff,1,335.0
8a28de8d134ffff,1,286.063
8a28de8d1357fff,2,211.0635
8a28de8d1367fff,3,506.70866666666666
8a28de8d136ffff,1,165.063
8a28de8d1397fff,1,285.063
8a28de8d142ffff,1,93.127
8a28de8d14a7fff,1,1022.0
8a28de8d152ffff,1,199.0
8a28de8d154ffff,5,1138.4758000000002
8a28de8d155ffff,1,363.127
8a28de8d1587fff,1,209.0
8a28de8d1597fff,2,126.5315
8a28de8d15a7fff,1,154.0
8a28de8d162ffff,1,593.127
8a28de8d164ffff,1,214.0
8a28de8d1667fff,1,476.063
8a28de8d16dffff,1,49.063
8a28de8d1837fff,2,2001.5635
8a28de8d1857fff,3,336.063
8a28de8d1867fff,1,297.0
8a28de8d1897fff,2,291.0315
8a28de8d189ffff,1,578.063
8a28de8d18affff,1,497.0
8a28de8d18cffff,8,628.813125
8a28de8d18effff,4,464.28150000000005
8a28de8d190ffff,1,223.0
8a28de8d192ffff,1,504.0
8a28de8d194ffff,1,236.0
8a28de8d1977fff,6,908.4070000000002
8a28de8d1997fff,1,297.0
8a28de8d1a07fff,1,271.063
8a28de8d1a1ffff,1,221.127
8a28de8d1a47fff,1,80.063
8a28de8d1a4ffff,2,259.46799999999996
8a28de8d1a57fff,1,102.063
8a28de8d1a5ffff,1,240.0
8a28de8d1a87fff,1,181.0
8a28de8d1a8ffff,1,132.063
8a28de8d1aaffff,1,72.063
8a28de8d1ab7fff,1,215.063
8a28de8d1ac7fff,1,200.0
8a28de8d1ad7fff,1,169.0
8a28de8d1adffff,1,477.063
8a28de8d1af7fff,1,416.0
8a28de8d1b47fff,1,244.0
8a28de8d1b8ffff,2,220.5
8a28de8d1b97fff,8,605.446
8a28de8d1c0ffff,2,771.0635
8a28de8d1c27fff,2,125.5
8a28de8d1c2ffff,2,256.5635
8a28de8d1c37fff,2,561.5319999999999
8a28de8d1c47fff,1,309.0
8a28de8d1c57fff,1,728.063
8a28de8d1c5ffff,5,368.0
8a28de8d1c6ffff,2,244.0
8a28de8d1ca7fff,2,436.5315
8a28de8d1ccffff,1,211.0
8a28de8d1ceffff,2,226.5315
8a28de8d1d1ffff,1,217.0
8a28de8d1d2ffff,1,943.063
8a28de8d1d37fff,1,106.063
8a28de8d1d47fff,1,379.0
8a28de8d1d87fff,1,615.063
8a28de8d1da7fff,1,328.063
8a28de8d200ffff,3,206.37533333333332
8a28de8d2037fff,1,747.0
8a28de8d2047fff,1,301.0
8a28de8d205ffff,2,502.5
8a28de8d20a7fff,3,287.0
8a28de8d20affff,1,546.99
8a28de8d20cffff,1,235.0
8a28de8d20effff,1,58.25
8a28de8d2127fff,1,204.0
8a28de8d2147fff,5,426.25040000000007
8a28de8d2157fff,1,200.0
8a28de8d2167fff,1,306.0
8a28de8d218ffff,2,492.0315
8a28de8d219ffff,3,299.37533333333334
8a28de8d21affff,1,267.0
8a28de8d2207fff,4,572.01575
8a28de8d222ffff,1,452.0
8a28de8d226ffff,1,449.063
8a28de8d2287fff,1,215.0
8a28de8d22effff,1,77.063
8a28de8d235ffff,2,414.0
8a28de8d2387fff,1,247.0
8a28de8d23b7fff,1,318.063
8a28de8d2417fff,4,457.0
8a28de8d244ffff,5,1321.2630000000001
8a28de8d246ffff,2,538.5315
8a28de8d2477fff,1,194.0
8a28de8d2507fff,1,525.063
8a28de8d252ffff,1,390.063
8a28de8d254ffff,1,138.063
8a28de8d2567fff,2,281.0
8a28de8d258ffff,1,594.0
8a28de8d2597fff,1,233.0
8a28de8d2667fff,1,198.0
8a28de8d2677fff,1,1268.0
8a28de8d2687fff,1,319.0
8a28de8d269ffff,1,288.0
8a28de8d26b7fff,1,1855.0
8a28de8d26c7fff,2,309.0315
8a28de8d26d7fff,1,547.0
8a28de8d26e7fff,2,247.96800000000002
8a28de8d26f7fff,3,486.3543333333334
8a28de8d2717fff,1,1704.063
8a28de8d274ffff,1,577.0
8a28de8d2787fff,1,98.063
8a28de8d2797fff,1,95.063
8a28de8d27b7fff,1,445.0
8a28de8d2807fff,1,259.0
8a28de8d281ffff,1,698.063
8a28de8d2827fff,2,311.0
8a28de8d282ffff,1,445.127
8a28de8d284ffff,4,259.5
8a28de8d2857fff,1,210.0
8a28de8d286ffff,1,212.0
8a28de8d2877fff,2,810.625
8a28de8d28a7fff,1,604.0
8a28de8d28c7fff,2,230.0315
8a28de8d28cffff,1,1541.063
8a28de8d28dffff,1,270.0
8a28de8d28e7fff,1,207.0
8a28de8d290ffff,2,316.5
8a28de8d291ffff,1,628.063
8a28de8d294ffff,2,267.5
8a28de8d2957fff,1,271.063
8a28de8d295ffff,2,184.5935
8a28de8d2967fff,1,185.0
8a28de8d29b7fff,4,395.5
8a28de8d2a2ffff,1,249.0
8a28de8d2a5ffff,1,540.127
8a28de8d2a67fff,2,420.468
8a28de8d2a87fff,1,208.0
8a28de8d2a8ffff,2,224.5
8a28de8d2aa7fff,1,595.0
8a28de8d2aaffff,1,698.0
8a28de8d2ad7fff,2,243.5
8a28de8d2b1ffff,1,475.0
8a28de8d2b2ffff,1,454.053
8a28de8d2b4ffff,2,187.0315
8a28de8d2b67fff,2,586.973
8a28de8d2b87fff,1,235.0
8a28de8d2b8ffff,1,309.0
8a28de8d2c17fff,1,334.0
8a28de8d2c47fff,1,257.0
8a28de8d2c6ffff,2,190.5
8a28de8d2ccffff,2,367.5
8a28de8d2ce7fff,2,763.5315
8a28de8d2d0ffff,2,353.5
8a28de8d2d1ffff,1,942.0
8a28de8d2d2ffff,3,432.6666666666667
8a28de8d3007fff,7,356.85699999999997
8a28de8d300ffff,3,211.64533333333335
8a28de8d302ffff,2,377.5
8a28de8d304ffff,2,368.563
8a28de8d305ffff,1,378.063
8a28de8d3067fff,2,201.0
8a28de8d306ffff,1,145.063
8a28de8d3077fff,1,318.063
8a28de8d3097fff,1,319.0
8a28de8d30a7fff,1,226.0
8a28de8d30affff,1,464.0
8a28de8d30c7fff,4,584.8130000000001
8a28de8d30cffff,7,402.87485714285714
8a28de8d30f7fff,1,120.063
8a28de8d3107fff,1,243.0
8a28de8d310ffff,1,460.0
8a28de8d3117fff,1,414.0
8a28de8d311ffff,1,242.0
8a28de8d3127fff,4,446.28175
8a28de8d312ffff,2,157.5315
8a28de8d3137fff,1,275.063
8a28de8d314ffff,1,247.0
8a28de8d3187fff,3,383.021
8a28de8d318ffff,1,423.0
8a28de8d319ffff,1,291.0
8a28de8d31a7fff,1,498.0
8a28de8d31affff,6,268.5
8a28de8d321ffff,1,1342.0
8a28de8d3237fff,1,494.0
8a28de8d325ffff,1,493.127
8a28de8d3267fff,1,530.063
8a28de8d3287fff,1,219.0
8a28de8d32affff,2,290.5
8a28de8d32cffff,1,365.063
8a28de8d32dffff,1,891.063
8a28de8d32effff,2,227.0635
8a28de8d3307fff,1,1470.0
8a28de8d330ffff,1,676.063
8a28de8d3317fff,1,221.127
8a28de8d331ffff,2,594.563
8a28de8d3347fff,1,200.0
8a28de8d335ffff,1,227.063
8a28de8d3377fff,1,410.0
8a28de8d338ffff,1,273.0
8a28de8d339ffff,8,261.51575
8a28de8d33a7fff,1,1478.063
8a28de8d33affff,2,857.0315
8a28de8d33b7fff,2,685.0
8a28de8d344ffff,1,575.936
8a28de8d3467fff,2,1493.9685
8a28de8d3497fff,1,1015.063
8a28de8d349ffff,2,181.0315
8a28de8d34affff,2,302.0
8a28de8d34c7fff,1,513.0
8a28de8d34f7fff,1,187.0
8a28de8d3507fff,2,955.0935
8a28de8d3517fff,3,439.708
8a28de8d351ffff,1,256.0
8a28de8d3537fff,13,887.4374614615384
8a28de8d354ffff,4,297.25
8a28de8d3557fff,2,258.0
8a28de8d3567fff,3,432.3966666666667
8a28de8d356ffff,1,283.0
8a28de8d3577fff,1,79.0
8a28de8d3587fff,1,268.063
8a28de8d358ffff,1,275.127
8a28de8d361ffff,1,244.0
8a28de8d3627fff,1,589.0
8a28de8d3637fff,1,1400.127
8a28de8d3657fff,1,149.0
8a28de8d3667fff,1,286.0
8a28de8d366ffff,1,380.0
8a28de8d3697fff,1,234.0
8a28de8d36affff,1,253.0
8a28de8d36d7fff,1,46.063
8a28de8d36dffff,1,1159.063
8a28de8d370ffff,1,395.0
8a28de8d371ffff,4,6544.784
8a28de8d3737fff,1,161.063
8a28de8d3757fff,1,838.063
8a28de8d375ffff,1,249.0
8a28de8d3787fff,4,344.2815
8a28de8d379ffff,1,184.063
8a28de8d385ffff,1,549.063
8a28de8d388ffff,3,560.7086666666668
8a28de8d38a7fff,2,912.0630000000001
8a28de8d38affff,1,115.063
8a28de8d38cffff,2,405.0
8a28de8d3917fff,1,200.0
8a28de8d3987fff,1,1200.063
8a28de8d398ffff,4,2234.04725
8a28de8d3997fff,1,313.0
8a28de8d399ffff,2,149.0315
8a28de8d39a7fff,1,602.0
8a28de8d39b7fff,1,203.063
8a28de8d3a27fff,8,1324.875
8a28de8d3a37fff,2,829.938
8a28de8d3a4ffff,6,213.833
8a28de8d3a77fff,2,410.5315
8a28de8d3a87fff,1,278.0
8a28de8d3a9ffff,1,236.127
8a28de8d3ac7fff,3,413.6876666666667
8a28de8d3acffff,4,613.21775
8a28de8d3ae7fff,1,544.063
8a28de8d3aeffff,7,321.5988571428572
8a28de8d3af7fff,2,267.0
8a28de8d3b07fff,1,242.0
8a28de8d3b0ffff,4,1213.51575
8a28de8d3b2ffff,2,357.5
8a28de8d3b87fff,1,402.0
8a28de8d3b9ffff,2,116.56299999999999
8a28de8d3ba7fff,2,383.5
8a28de8d3baffff,10,1562.4495
8a28de8d3c47fff,2,282.5315
8a28de8d3c87fff,2,220.4365
8a28de8d3c8ffff,1,299.0
8a28de8d3c9ffff,1,539.187
8a28de8d3ca7fff,2,457.5315
8a28de8d3ce7fff,1,770.0
8a28de8d3cf7fff,1,246.0
8a28de8d3d1ffff,1,637.127
8a28de8d3d4ffff,1,200.0
8a28de8d3d67fff,2,225.0
8a28de8d3d6ffff,1,272.0
8a28de8d3d8ffff,12,292.1824166666667
8a28de8d3da7fff,1,506.0
8a28de8d3db7fff,1,201.0
8a28de8d4007fff,1,254.0
8a28de8d4027fff,1,752.063
8a28de8d402ffff,2,424.0
8a28de8d4037fff,2,961.5
8a28de8d404ffff,1,365.0
8a28de8d4057fff,1,73.063
8a28de8d406ffff,2,425.0
8a28de8d4077fff,1,214.0
8a28de8d4097fff,1,259.0
8a28de8d409ffff,1,228.063
8a28de8d40c7fff,4,272.03175
8a28de8d40dffff,6,234.5105
8a28de8d40e7fff,1,225.0
8a28de8d410ffff,1,309.0
8a28de8d411ffff,2,292.0
8a28de8d4127fff,1,600.0
8a28de8d4157fff,1,225.063
8a28de8d415ffff,1,259.0
8a28de8d418ffff,1,242.0
8a28de8d4197fff,3,125.95766666666667
8a28de8d41a7fff,1,182.063
8a28de8d420ffff,1,205.0
8a28de8d421ffff,1,300.0
8a28de8d4257fff,3,445.37533333333334
8a28de8d425ffff,1,218.063
8a28de8d426ffff,1,300.0
8a28de8d4287fff,1,167.0
8a28de8d429ffff,2,167.5315
8a28de8d42affff,1,208.0
8a28de8d42c7fff,1,110.063
8a28de8d42d7fff,1,166.063
8a28de8d42e7fff,1,234.0
8a28de8d430ffff,1,262.0
8a28de8d4417fff,8,274.5315
8a28de8d442ffff,1,314.0
8a28de8d4447fff,1,237.063
8a28de8d444ffff,2,131.5315
8a28de8d4457fff,1,42.063
8a28de8d4477fff,1,361.0
8a28de8d448ffff,2,345.563
8a28de8d44a7fff,1,360.0
8a28de8d44affff,1,214.0
8a28de8d44b7fff,2,450.0
8a28de8d44c7fff,5,230.2126
8a28de8d44d7fff,1,265.0
8a28de8d44effff,1,201.0
8a28de8d44f7fff,1,215.063
8a28de8d4557fff,1,489.0
8a28de8d4567fff,1,413.0
8a28de8d4587fff,1,187.063
8a28de8d459ffff,1,290.0
8a28de8d4607fff,2,180.0315
8a28de8d461ffff,1,982.936
8a28de8d462ffff,1,139.127
8a28de8d4647fff,1,251.0
8a28de8d466ffff,2,377.0
8a28de8d468ffff,1,220.0
8a28de8d4697fff,3,292.06233333333336
8a28de8d46a7fff,3,251.33333333333334
8a28de8d46b7fff,2,322.0
8a28de8d46c7fff,2,968.0315
8a28de8d46cffff,4,1367.5315
8a28de8d46dffff,1,261.0
8a28de8d46e7fff,1,387.0
8a28de8d46effff,4,1297.484
8a28de8d46f7fff,1,252.063
8a28de8d470ffff,2,241.0315
8a28de8d4737fff,1,208.0
8a28de8d4757fff,1,43.127
8a28de8d475ffff,1,228.0
8a28de8d4777fff,2,97.095
8a28de8d4797fff,1,172.064
8a28de8d479ffff,4,270.99975
8a28de8d47b7fff,1,167.0
8a28de8d4817fff,1,214.0
8a28de8d4837fff,1,472.0
8a28de8d486ffff,2,434.5
8a28de8d4897fff,1,318.0
8a28de8d489ffff,2,407.0935
8a28de8d48d7fff,1,306.0
8a28de8d48f7fff,1,340.0
8a28de8d4907fff,1,1787.063
8a28de8d490ffff,1,163.0
8a28de8d4927fff,9,610.2642222222223
8a28de8d494ffff,1,937.0
8a28de8d4957fff,1,247.0
8a28de8d495ffff,1,750.0
8a28de8d4977fff,2,225.53199999999998
8a28de8d498ffff,1,232.0
8a28de8d49a7fff,3,225.021
8a28de8d49affff,3,491.6666666666667
8a28de8d4a07fff,2,272.5
8a28de8d4a1ffff,1,178.0
8a28de8d4a5ffff,1,207.0
8a28de8d4a67fff,2,388.0315
8a28de8d4a6ffff,1,366.0
8a28de8d4a77fff,1,314.0
8a28de8d4a9ffff,1,283.0
8a28de8d4b4ffff,1,329.0
8a28de8d4b57fff,1,204.0
8a28de8d4b87fff,1,278.0
8a28de8d4c27fff,1,286.0
8a28de8d4c47fff,1,190.0
8a28de8d4c67fff,1,358.0
8a28de8d4c77fff,1,981.063
8a28de8d4ccffff,2,442.0635
8a28de8d4d0ffff,1,886.063
8a28de8d4d57fff,1,401.0
8a28de8d4d5ffff,1,314.063
8a28de8d4d67fff,1,1016.063
8a28de8d4d6ffff,1,211.063
8a28de8d4d97fff,1,212.0
8a28de8d4db7fff,1,368.063
8a28de8d5047fff,2,499.563
8a28de8d5087fff,2,513.063
8a28de8d509ffff,1,262.063
8a28de8d50c7fff,1,550.127
8a28de8d50d7fff,1,237.0
8a28de8d50dffff,1,227.0
8a28de8d5177fff,2,252.5
8a28de8d5187fff,1,299.0
8a28de8d519ffff,1,260.0
8a28de8d51a7fff,2,227.4365
8a28de8d51b7fff,1,192.064
8a28de8d5217fff,2,428.063
8a28de8d521ffff,3,211.72966666666665
8a28de8d5227fff,2,151.095
8a28de8d5237fff,1,663.0
8a28de8d52affff,4,449.28150000000005
8a28de8d52d7fff,3,803.6453333333334
8a28de8d52dffff,2,219.0
8a28de8d52e7fff,1,185.0
8a28de8d5317fff,2,215.0635
8a28de8d531ffff,5,724.838
8a28de8d532ffff,1,264.063
8a28de8d5337fff,7,871.206
8a28de8d5357fff,1,270.0
8a28de8d5367fff,6,235.0
8a28de8d5377fff,9,2426.2923333333333
8a28de8d538ffff,1,287.0
8a28de8d539ffff,1,190.0
8a28de8d53affff,2,901.063
8a28de8d5407fff,1,192.0
8a28de8d5417fff,1,395.0
8a28de8d5457fff,1,314.063
8a28de8d546ffff,1,338.127
8a28de8d54a7fff,1,330.0
8a28de8d54affff,1,219.0
8a28de8d54b7fff,1,297.0
8a28de8d54c7fff,1,173.0
8a28de8d54cffff,2,239.5315
8a28de8d54effff,1,109.063
8a28de8d5527fff,1,236.0
8a28de8d552ffff,1,537.187
8a28de8d5547fff,1,292.0
8a28de8d554ffff,1,203.0
8a28de8d55affff,1,181.0
8a28de8d55b7fff,1,398.0
8a28de8d5607fff,2,816.5315
8a28de8d560ffff,1,362.0
8a28de8d5617fff,1,299.063
8a28de8d561ffff,1,300.063
8a28de8d5637fff,5,618.2
8a28de8d568ffff,1,186.0
8a28de8d56f7fff,2,281.0
8a28de8d5707fff,1,370.0
8a28de8d574ffff,1,289.0
8a28de8d578ffff,2,2670.0315
8a28de8d57a7fff,1,573.127
8a28de8d580ffff,1,195.064
8a28de8d582ffff,2,289.0
8a28de8d586ffff,4,1574.5475000000001
8a28de8d58d7fff,1,258.0
8a28de8d58e7fff,3,488.6876666666667
8a28de8d58effff,1,211.0
8a28de8d58f7fff,2,412.0315
8a28de8d5927fff,2,2157.563
8a28de8d5947fff,6,338.3643333333334
8a28de8d595ffff,2,1554.0315
8a28de8d5977fff,1,202.0
8a28de8d59a7fff,1,394.127
8a28de8d5a07fff,1,444.063
8a28de8d5a27fff,1,439.063
8a28de8d5a8ffff,4,346.0315
8a28de8d5aaffff,2,1018.0315
8a28de8d5ab7fff,1,31.063
8a28de8d5adffff,1,1058.186999
8a28de8d5b4ffff,1,109.063
8a28de8d5ba7fff,1,405.0
8a28de8d5c2ffff,1,415.0
8a28de8d5c47fff,1,548.0
8a28de8d5c57fff,1,185.0
8a28de8d5c67fff,1,864.063
8a28de8d5c8ffff,1,291.0
8a28de8d5ca7fff,1,360.063
8a28de8d5cc7fff,3,445.7086666666667
8a28de8d5cd7fff,1,364.0
8a28de8d5cdffff,1,284.063
8a28de8d5ce7fff,2,885.595
8a28de8d5ceffff,3,224.771
8a28de8d5d0ffff,1,286.0
8a28de8d5d27fff,2,452.5
8a28de8d5da7fff,1,212.0
8a28de8d5db7fff,1,353.0
8a28de8d600ffff,1,246.0
8a28de8d6027fff,1,360.063
8a28de8d602ffff,3,188.70866666666666
8a28de8d604ffff,2,247.0
8a28de8d6057fff,2,470.5315
8a28de8d6067fff,1,606.0
8a28de8d60c7fff,1,206.0
8a28de8d60cffff,1,247.0
8a28de8d60d7fff,3,234.0
8a28de8d60dffff,1,200.0
8a28de8d60effff,3,314.35433333333333
8a28de8d6117fff,1,318.0
8a28de8d612ffff,1,198.063
8a28de8d6147fff,1,240.0
8a28de8d614ffff,3,254.021
8a28de8d6157fff,1,225.063
8a28de8d615ffff,1,260.0
8a28de8d6167fff,2,283.5
8a28de8d616ffff,1,217.0
8a28de8d6177fff,1,181.0
8a28de8d6197fff,2,347.0
8a28de8d619ffff,1,216.0
8a28de8d625ffff,2,373.5635
8a28de8d62a7fff,1,349.0
8a28de8d62affff,1,249.0
8a28de8d62c7fff,1,227.0
8a28de8d62cffff,6,244.83333333333334
8a28de8d62dffff,2,281.0
8a28de8d635ffff,2,732.5630000000001
8a28de8d636ffff,1,231.0
8a28de8d6387fff,1,390.0
8a28de8d638ffff,1,218.0
8a28de8d63a7fff,1,168.0
8a28de8d641ffff,1,421.063
8a28de8d642ffff,2,156.595
8a28de8d6437fff,1,128.187
8a28de8d6457fff,1,285.0
8a28de8d64a7fff,2,475.5315
8a28de8d64affff,1,509.127
8a28de8d64d7fff,1,939.063
8a28de8d651ffff,1,225.063
8a28de8d656ffff,1,753.127
8a28de8d661ffff,1,213.0
8a28de8d6637fff,1,201.0
8a28de8d666ffff,1,722.063
8a28de8d6687fff,1,315.063
8a28de8d669ffff,1,221.0
8a28de8d66b7fff,1,479.0
8a28de8d66cffff,1,433.0
8a28de8d66d7fff,1,387.0
8a28de8d66dffff,1,1281.0
8a28de8d66f7fff,1,239.0
8a28de8d670ffff,2,298.0
8a28de8d6717fff,1,4405.063
8a28de8d6747fff,1,214.0
8a28de8d676ffff,2,153.5
8a28de8d679ffff,1,4003.063
8a28de8d67affff,1,422.0
8a28de8d6817fff,1,241.0
8a28de8d682ffff,1,346.063
8a28de8d6857fff,2,366.0
8a28de8d6867fff,1,305.0
8a28de8d6877fff,2,285.5
8a28de8d68b7fff,1,214.0
8a28de8d68c7fff,1,148.064
8a28de8d68cffff,2,209.5315
8a28de8d68d7fff,1,315.127
8a28de8d68dffff,1,344.0
8a28de8d68e7fff,2,2222.095
8a28de8d6907fff,1,202.0
8a28de8d692ffff,3,231.33333333333334
8a28de8d6937fff,2,212.063
8a28de8d694ffff,1,288.0
8a28de8d6957fff,1,272.0
8a28de8d695ffff,1,405.0
8a28de8d696ffff,1,321.0
8a28de8d6987fff,1,199.0
8a28de8d69affff,2,216.5
8a28de8d69b7fff,1,340.0
8a28de8d6a07fff,1,178.0
8a28de8d6a1ffff,2,275.563
8a28de8d6a77fff,1,186.0
8a28de8d6a87fff,1,830.127
8a28de8d6ac7fff,1,188.0
8a28de8d6ae7fff,2,289.5315
8a28de8d6af7fff,1,129.063
8a28de8d6b0ffff,1,554.063
8a28de8d6b2ffff,1,473.063
8a28de8d6b47fff,1,332.0
8a28de8d6b57fff,1,131.063
8a28de8d6b77fff,1,407.0
8a28de8d6b8ffff,1,708.063
8a28de8d6b9ffff,1,221.0
8a28de8d6c1ffff,2,271.063
8a28de8d6c27fff,1,453.063
8a28de8d6c37fff,1,442.063
8a28de8d6c47fff,1,321.0
8a28de8d6c57fff,2,357.5365
8a28de8d6c5ffff,1,412.063
8a28de8d6c67fff,1,136.0
8a28de8d6c6ffff,1,215.0
8a28de8d6c77fff,1,440.0
8a28de8d6c87fff,1,397.187
8a28de8d6ca7fff,2,299.0315
8a28de8d6caffff,1,243.0
8a28de8d6cb7fff,1,272.0
8a28de8d6ce7fff,2,290.5315
8a28de8d6cf7fff,1,202.0
8a28de8d6d07fff,5,235.02519999999998
8a28de8d6d0ffff,1,270.0
8a28de8d6d27fff,2,606.5
8a28de8d6d37fff,3,218.042
8a28de8d6d4ffff,1,843.0
8a28de8d6d6ffff,1,333.0
8a28de8d6db7fff,1,14281.127
8a28de8d8007fff,1,918.063
8a28de8d8017fff,1,318.063
8a28de8d8027fff,2,408.0
8a28de8d802ffff,1,16.936
8a28de8d8067fff,1,310.0
8a28de8d8087fff,1,396.0
8a28de8d808ffff,2,262.0
8a28de8d8097fff,1,242.0
8a28de8d809ffff,1,384.0
8a28de8d80a7fff,1,539.0
8a28de8d80affff,1,393.0
8a28de8d80c7fff,3,557.6876666666667
8a28de8d8107fff,4,603.5315
8a28de8d810ffff,11,1230.2897272727273
8a28de8d811ffff,2,266.96799999999996
8a28de8d8137fff,4,828.2655000000001
8a28de8d8157fff,7,2007.1970000000001
8a28de8d815ffff,1,215.0
8a28de8d8177fff,2,355.0
8a28de8d8187fff,1,254.0
8a28de8d8197fff,1,916.0
8a28de8d819ffff,2,921.936
8a28de8d8207fff,1,1685.0
8a28de8d8217fff,4,1302.78125
8a28de8d821ffff,17,2762.4310000000005
8a28de8d8227fff,15,439.94593333333336
8a28de8d8247fff,1,270.063
8a28de8d82affff,5,788.8252
8a28de8d8307fff,1,625.063
8a28de8d8317fff,3,804.3753333333334
8a28de8d831ffff,3,226.063
8a28de8d8357fff,14,365.1556428571429
8a28de8d8367fff,17,503.4228823529412
8a28de8d8377fff,14,312.0045
8a28de8d8397fff,4,533.5472500000001
8a28de8d839ffff,3,719.3753333333334
8a28de8d8467fff,2,423.5
8a28de8d8507fff,1,1733.063
8a28de8d850ffff,4,772.0472500000001
8a28de8d8537fff,2,700.5315
8a28de8d8547fff,1,230.0
8a28de8d856ffff,4,334.0
8a28de8d8577fff,1,487.0
8a28de8d876ffff,3,294.70866666666666
8a28de8d880ffff,1,201.0
8a28de8d8827fff,8,824.383875
8a28de8d882ffff,5,269.4
8a28de8d8837fff,6,302.84383333333335
8a28de8d8847fff,14,386.2902142857143
8a28de8d884ffff,1,301.0
8a28de8d885ffff,1,121.0
8a28de8d8867fff,1,290.0
8a28de8d8877fff,2,227.5
8a28de8d8887fff,1,1333.063
8a28de8d88a7fff,1,241.0
8a28de8d88cffff,1,89.063
8a28de8d88e7fff,2,190.0
8a28de8d88effff,2,272.5
8a28de8d8907fff,4,573.734
8a28de8d890ffff,4,335.5
8a28de8d8917fff,27,1036.4284814814816
8a28de8d891ffff,57,1336.0744385964913
8a28de8d8937fff,3,191.68766666666667
8a28de8d8967fff,1,268.0
8a28de8d8977fff,6,255.0105
8a28de8d8987fff,2,303.5
8a28de8d8997fff,6,1325.0420000000001
8a28de8d89a7fff,4,658.7815
8a28de8d89affff,9,953.2361111111111
8a28de8d89b7fff,14,743.2992142857144
8a28de8d8a07fff,1,43.873
8a28de8d8a0ffff,2,343.5315
8a28de8d8a47fff,3,496.6876666666667
8a28de8d8a4ffff,5,747.4126
8a28de8d8a57fff,3,446.6666666666667
8a28de8d8a5ffff,6,329.01050000000004
8a28de8d8a6ffff,1,183.0
8a28de8d8a77fff,1,279.99
8a28de8d8aa7fff,1,198.0
8a28de8d8aaffff,2,315.5315
8a28de8d8acffff,24,275.6666666666667
8a28de8d8ad7fff,1,112.936
8a28de8d8b17fff,1,56.0
8a28de8d8b37fff,3,239.021
8a28de8d8b97fff,1,346.0
8a28de8d8c07fff,30,490.70200000000006
8a28de8d8c17fff,12,311.0
8a28de8d8c1ffff,14,327.71421428571426
8a28de8d8c27fff,11,343.7387272727273
8a28de8d8c2ffff,17,406.9008823529412
8a28de8d8c37fff,9,368.6666666666667
8a28de8d8c47fff,1,396.0
8a28de8d8c67fff,2,291.0
8a28de8d8c6ffff,3,1454.3543333333334
8a28de8d8c77fff,4,311.75
8a28de8d8c87fff,3,577.0006666666667
8a28de8d8c8ffff,9,390.021
8a28de8d8c97fff,1,226.0
8a28de8d8c9ffff,15,749.6042
8a28de8d8ca7fff,2,215.0
8a28de8d8caffff,19,602.385
8a28de8d8cb7fff,4,319.4975
8a28de8d8cc7fff,2,393.968
8a28de8d8cd7fff,1,205.0
